Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Rice,2006,Autumn     ,JHARKHAND,183635.05,254351,1465.1,23452032.24,40399.711,1.274545455
Rice,2006,Winter     ,JHARKHAND,995583.37,1175595,1465.1,127145952.2,219028.3414,1.208181818
Sugarcane,2006,Whole Year ,JHARKHAND,587.89,26102,1465.1,75079.4319,129.3358,38.04833333
Wheat,2006,Rabi       ,JHARKHAND,124418.04,163905,1465.1,15889427.89,27371.9688,1.280454545
Arhar/Tur,2007,Kharif     ,BIHAR,30860.0,42667,1600.2,4116724.0,4937.6,1.278648649
Bajra,2007,Kharif     ,BIHAR,3497.0,3856,1600.2,466499.8,559.52,1.045
Banana,2007,Whole Year ,BIHAR,17872.0,233609,1600.2,2384124.8,2859.52,15.2126087
Barley,2007,Rabi       ,BIHAR,15402.0,18513,1600.2,2054626.8,2464.32,1.192647059
Castor seed,2007,Kharif     ,BIHAR,203.0,194,1600.2,27080.2,32.48,0.9775
Coriander,2007,Whole Year ,BIHAR,2167.0,1573,1600.2,289077.8,346.72,0.736666667
Dry chillies,2007,Whole Year ,BIHAR,2680.0,3534,1600.2,357512.0,428.8,1.106206897
Garlic,2007,Whole Year ,BIHAR,2502.0,3615,1600.2,333766.8,400.32,1.448
Ginger,2007,Kharif     ,BIHAR,699.0,1075,1600.2,93246.6,111.84,1.644545455
Gram,2007,Rabi       ,BIHAR,64105.0,63473,1600.2,8551607.0,10256.8,1.088235294
Groundnut,2007,Kharif     ,BIHAR,1207.0,868,1600.2,161013.8,193.12,0.683333333
Jowar,2007,Kharif     ,BIHAR,3426.0,3761,1600.2,457028.4,548.16,1.086428571
Jute,2007,Kharif     ,BIHAR,131627.0,1242849,1600.2,17559041.8,21060.32,9.998571429
Khesari,2007,Rabi       ,BIHAR,98114.0,82348,1600.2,13088407.6,15698.24,0.803684211
Linseed,2007,Rabi       ,BIHAR,27507.0,22691,1600.2,3669433.8,4401.12,0.828108108
Maize,2007,Autumn     ,BIHAR,263299.0,321402,1600.2,35124086.6,42127.84,1.305526316
Maize,2007,Rabi       ,BIHAR,214521.0,858245,1600.2,28617101.4,34323.36,3.763611111
Maize,2007,Summer     ,BIHAR,181481.0,623215,1600.2,24209565.4,29036.96,3.207142857
Masoor,2007,Rabi       ,BIHAR,158487.0,126134,1600.2,21142165.8,25357.92,0.779736842
Mesta,2007,Kharif     ,BIHAR,22626.0,209564,1600.2,3018308.4,3620.16,8.203043478
Moong(Green Gram),2007,Kharif     ,BIHAR,8834.0,5358,1600.2,1178455.6,1413.44,0.627878788
Moong(Green Gram),2007,Summer     ,BIHAR,156047.0,93579,1600.2,20816669.8,24967.52,0.644117647
Onion,2007,Whole Year ,BIHAR,15216.0,136730,1600.2,2029814.4,2434.56,8.736111111
Other  Rabi pulses,2007,Rabi       ,BIHAR,3052.0,2261,1600.2,407136.8,488.32,0.740909091
Other Kharif pulses,2007,Kharif     ,BIHAR,1403.0,917,1600.2,187160.2,224.48,0.657368421
Peas & beans (Pulses),2007,Rabi       ,BIHAR,23288.0,25083,1600.2,3106619.2,3726.08,1.094324324
Potato,2007,Whole Year ,BIHAR,153909.0,1244108,1600.2,20531460.6,24625.44,8.115
Ragi,2007,Kharif     ,BIHAR,13222.0,7996,1600.2,1763814.8,2115.52,0.647241379
Rapeseed &Mustard,2007,Rabi       ,BIHAR,88126.0,87464,1600.2,11756008.4,14100.16,0.932631579
Rice,2007,Autumn     ,BIHAR,524266.0,318517,1600.2,69937084.4,83882.56,0.617
Rice,2007,Summer     ,BIHAR,110440.0,172291,1600.2,14732696.0,17670.4,1.416666667
Rice,2007,Winter     ,BIHAR,2842665.0,3967956,1600.2,379211511.0,454826.4,1.260789474
Safflower,2007,Rabi       ,BIHAR,115.0,92,1600.2,15341.0,18.4,0.832857143
Sannhamp,2007,Kharif     ,BIHAR,3451.0,15301,1600.2,460363.4,552.16,4.3544
Sesamum,2007,Kharif     ,BIHAR,2832.0,2245,1600.2,377788.8,453.12,0.811851852
Small millets,2007,Kharif     ,BIHAR,7000.0,5169,1600.2,933800.0,1120.0,0.752727273
Sugarcane,2007,Whole Year ,BIHAR,107039.0,4027229,1600.2,14279002.6,17126.24,33.2446875
Sunflower,2007,Rabi       ,BIHAR,22052.0,30646,1600.2,2941736.8,3528.32,1.43037037
Sweet potato,2007,Whole Year ,BIHAR,3741.0,49649,1600.2,499049.4,598.56,13.45586207
Tobacco,2007,Whole Year ,BIHAR,13330.0,22428,1600.2,1778222.0,2132.8,1.808333333
Turmeric,2007,Whole Year ,BIHAR,3432.0,3419,1600.2,457828.8,549.12,0.9985
Urad,2007,Kharif     ,BIHAR,22366.0,17497,1600.2,2983624.4,3578.56,0.807878788
Wheat,2007,Rabi       ,BIHAR,2131232.0,4977463,1600.2,284306348.8,340997.12,2.228421053
Arhar/Tur,2007,Kharif     ,CHHATTISGARH,50376.0,26282,1246.2,6720158.4,8060.16,0.535
Bajra,2007,Kharif     ,CHHATTISGARH,68.0,31,1246.2,9071.2,10.88,0.376666667
Bajra,2007,Whole Year ,CHHATTISGARH,520.0,19071,1246.2,69368.0,83.2,38.48533333
Barley,2007,Rabi       ,CHHATTISGARH,3433.0,3981,1246.2,457962.2,549.28,1.072857143
Castor seed,2007,Kharif     ,CHHATTISGARH,158.0,60,1246.2,21077.2,25.28,0.9025
Coriander,2007,Whole Year ,CHHATTISGARH,3184.0,891,1246.2,424745.6,509.44,0.305
Cotton(lint),2007,Kharif     ,CHHATTISGARH,50.0,68,1246.2,6670.0,8.0,1.15
Dry chillies,2007,Whole Year ,CHHATTISGARH,6028.0,4205,1246.2,804135.2,964.48,0.687222222
Garlic,2007,Whole Year ,CHHATTISGARH,901.0,2530,1246.2,120193.4,144.16,3.006666667
Ginger,2007,Whole Year ,CHHATTISGARH,1836.0,2037,1246.2,244922.4,293.76,1.184705882
Gram,2007,Rabi       ,CHHATTISGARH,243490.0,212356,1246.2,32481566.0,38958.4,0.852777778
Groundnut,2007,Kharif     ,CHHATTISGARH,31653.0,39994,1246.2,4222510.2,5064.48,1.35
Horse-gram,2007,Kharif     ,CHHATTISGARH,50203.0,16113,1246.2,6697080.2,8032.48,0.3
Horse-gram,2007,Rabi       ,CHHATTISGARH,2814.0,823,1246.2,375387.6,450.24,0.324166667
Jowar,2007,Kharif     ,CHHATTISGARH,7709.0,7232,1246.2,1028380.6,1233.44,0.928888889
Khesari,2007,Rabi       ,CHHATTISGARH,428553.0,553008,1246.2,57168970.2,68568.48,0.754
Linseed,2007,Rabi       ,CHHATTISGARH,55900.0,17107,1246.2,7457060.0,8944.0,0.319375
Maize,2007,Kharif     ,CHHATTISGARH,100591.0,157130,1246.2,13418839.4,16094.56,1.468333333
Masoor,2007,Rabi       ,CHHATTISGARH,16758.0,5580,1246.2,2235517.2,2681.28,0.315333333
Mesta,2007,Kharif     ,CHHATTISGARH,1372.0,2723,1246.2,183024.8,219.52,2.12125
Moong(Green Gram),2007,Kharif     ,CHHATTISGARH,9211.0,2615,1246.2,1228747.4,1473.76,0.275
Moong(Green Gram),2007,Rabi       ,CHHATTISGARH,6937.0,1627,1246.2,925395.8,1109.92,0.255714286
Niger seed,2007,Kharif     ,CHHATTISGARH,71946.0,12803,1246.2,9597596.4,11511.36,0.202
Onion,2007,Whole Year ,CHHATTISGARH,4372.0,20891,1246.2,583224.8,699.52,5.119411765
Other  Rabi pulses,2007,Rabi       ,CHHATTISGARH,2733.0,350,1246.2,364582.2,437.28,0.191764706
Other Kharif pulses,2007,Kharif     ,CHHATTISGARH,7235.0,1849,1246.2,965149.0,1157.6,0.250555556
Peas & beans (Pulses),2007,Rabi       ,CHHATTISGARH,16315.0,5887,1246.2,2176421.0,2610.4,0.3325
Potato,2007,Kharif     ,CHHATTISGARH,1910.0,8060,1246.2,254794.0,305.6,6.440909091
Potato,2007,Rabi       ,CHHATTISGARH,9653.0,40677,1246.2,1287710.2,1544.48,5.00875
Ragi,2007,Kharif     ,CHHATTISGARH,9338.0,2596,1246.2,1245689.2,1494.08,0.258333333
Rapeseed &Mustard,2007,Rabi       ,CHHATTISGARH,51397.0,20637,1246.2,6856359.8,8223.52,0.388888889
Rice,2007,Kharif     ,CHHATTISGARH,3902881.0,5634972,1246.2,520644325.4,624460.96,1.393888889
Safflower,2007,Rabi       ,CHHATTISGARH,512.0,124,1246.2,68300.8,81.92,0.26
Sannhamp,2007,Whole Year ,CHHATTISGARH,1605.0,536,1246.2,214107.0,256.8,0.306470588
Sesamum,2007,Kharif     ,CHHATTISGARH,21232.0,6741,1246.2,2832348.8,3397.12,0.330555556
Small millets,2007,Kharif     ,CHHATTISGARH,207112.0,53408,1246.2,27628740.8,33137.92,0.258888889
Soyabean,2007,Kharif     ,CHHATTISGARH,72379.0,83611,1246.2,9655358.6,11580.64,1.261428571
Sugarcane,2007,Whole Year ,CHHATTISGARH,10966.0,27254,1246.2,1462864.4,1754.56,3.015
Sunflower,2007,Kharif     ,CHHATTISGARH,6227.0,2192,1246.2,830681.8,996.32,0.400714286
Sweet potato,2007,Whole Year ,CHHATTISGARH,2671.0,15681,1246.2,356311.4,427.36,5.865
Tobacco,2007,Whole Year ,CHHATTISGARH,19.0,11,1246.2,2534.6,3.04,0.823333333
Turmeric,2007,Whole Year ,CHHATTISGARH,918.0,846,1246.2,122461.2,146.88,1.045
Urad,2007,Kharif     ,CHHATTISGARH,109010.0,33521,1246.2,14541934.0,17441.6,0.32
Urad,2007,Rabi       ,CHHATTISGARH,5915.0,1535,1246.2,789061.0,946.4,0.244615385
Wheat,2007,Rabi       ,CHHATTISGARH,95020.0,104548,1246.2,12675668.0,15203.2,1.299444444
Arhar/Tur,2007,Kharif     ,HIMACHAL PRADESH,49.0,17,1095.4,6536.6,7.84,0.336
Barley,2007,Rabi       ,HIMACHAL PRADESH,23509.0,30675,1095.4,3136100.6,3761.44,1.320909091
Coriander,2007,Rabi       ,HIMACHAL PRADESH,236.0,68,1095.4,31482.4,37.76,0.252
Cotton(lint),2007,Kharif     ,HIMACHAL PRADESH,63.0,29,1095.4,8404.2,10.08,0.506666667
Dry chillies,2007,Kharif     ,HIMACHAL PRADESH,669.0,254,1095.4,89244.6,107.04,0.399
Garlic,2007,Rabi       ,HIMACHAL PRADESH,4299.0,5486,1095.4,573486.6,687.84,1.125
Ginger,2007,Kharif     ,HIMACHAL PRADESH,2273.0,25538,1095.4,303218.2,363.68,10.15
Gram,2007,Rabi       ,HIMACHAL PRADESH,1452.0,1372,1095.4,193696.8,232.32,0.815555556
Groundnut,2007,Kharif     ,HIMACHAL PRADESH,97.0,94,1095.4,12939.8,15.52,1.038
Horse-gram,2007,Kharif     ,HIMACHAL PRADESH,2422.0,1097,1095.4,323094.8,387.52,0.444
Linseed,2007,Rabi       ,HIMACHAL PRADESH,1571.0,395,1095.4,209571.4,251.36,0.216666667
Maize,2007,Kharif     ,HIMACHAL PRADESH,300150.0,682615,1095.4,40040010.0,48024.0,2.303333333
Masoor,2007,Kharif     ,HIMACHAL PRADESH,607.0,352,1095.4,80973.8,97.12,0.671
Moong(Green Gram),2007,Kharif     ,HIMACHAL PRADESH,685.0,324,1095.4,91379.0,109.6,0.467142857
Moth,2007,Kharif     ,HIMACHAL PRADESH,9.0,3,1095.4,1200.6,1.44,0.276666667
Onion,2007,Rabi       ,HIMACHAL PRADESH,823.0,7036,1095.4,109788.2,131.68,8.408
Other  Rabi pulses,2007,Rabi       ,HIMACHAL PRADESH,25.0,9,1095.4,3335.0,4.0,0.423333333
Other Kharif pulses,2007,Kharif     ,HIMACHAL PRADESH,1745.0,602,1095.4,232783.0,279.2,0.37
Peas & beans (Pulses),2007,Kharif     ,HIMACHAL PRADESH,10051.0,22296,1095.4,1340803.4,1608.16,1.791818182
Potato,2007,Kharif     ,HIMACHAL PRADESH,13583.0,123839,1095.4,1811972.2,2173.28,9.051666667
Ragi,2007,Kharif     ,HIMACHAL PRADESH,1845.0,2489,1095.4,246123.0,295.2,1.117142857
Rapeseed &Mustard,2007,Rabi       ,HIMACHAL PRADESH,8758.0,3580,1095.4,1168317.2,1401.28,0.479
Rice,2007,Kharif     ,HIMACHAL PRADESH,78571.0,121453,1095.4,10481371.4,12571.36,1.686363636
Sannhamp,2007,Kharif     ,HIMACHAL PRADESH,32.0,6,1095.4,4268.8,5.12,0.185
Sesamum,2007,Kharif     ,HIMACHAL PRADESH,3586.0,1269,1095.4,478372.4,573.76,0.337777778
Small millets,2007,Kharif     ,HIMACHAL PRADESH,7443.0,5463,1095.4,992896.2,1190.88,0.657142857
Soyabean,2007,Kharif     ,HIMACHAL PRADESH,626.0,1052,1095.4,83508.4,100.16,1.575
Sugarcane,2007,Kharif     ,HIMACHAL PRADESH,2697.0,58442,1095.4,359779.8,431.52,13.81285714
Turmeric,2007,Kharif     ,HIMACHAL PRADESH,142.0,72,1095.4,18942.8,22.72,0.476666667
Urad,2007,Kharif     ,HIMACHAL PRADESH,12259.0,6315,1095.4,1635350.6,1961.44,0.455
Wheat,2007,Rabi       ,HIMACHAL PRADESH,366592.0,504360,1095.4,48903372.8,58654.72,1.500833333
Arhar/Tur,2007,Kharif     ,PUNJAB,6000.0,5400,527.2,800400.0,960.0,0.948333333
Bajra,2007,Kharif     ,PUNJAB,4000.0,4000,527.2,533600.0,640.0,1.0
Barley,2007,Rabi       ,PUNJAB,16000.0,57000,527.2,2134400.0,2560.0,3.5
Cotton(lint),2007,Kharif     ,PUNJAB,604000.0,2355000,527.2,80573600.0,96640.0,4.037272727
Gram,2007,Rabi       ,PUNJAB,2700.0,2800,527.2,360180.0,432.0,1.006666667
Groundnut,2007,Kharif     ,PUNJAB,3100.0,2700,527.2,413540.0,496.0,0.9625
Guar seed,2007,Kharif     ,PUNJAB,21900.0,18200,527.2,2921460.0,3504.0,0.772
Jowar,2007,Kharif     ,PUNJAB,100.0,100,527.2,13340.0,16.0,1.0
Maize,2007,Kharif     ,PUNJAB,153000.0,521000,527.2,20410200.0,24480.0,3.560833333
Masoor,2007,Rabi       ,PUNJAB,1200.0,600,527.2,160080.0,192.0,0.594285714
Moong(Green Gram),2007,Kharif     ,PUNJAB,11700.0,8400,527.2,1560780.0,1872.0,0.779166667
Rapeseed &Mustard,2007,Rabi       ,PUNJAB,28000.0,33000,527.2,3735200.0,4480.0,1.181176471
Rice,2007,Kharif     ,PUNJAB,2610000.0,10489000,527.2,348174000.0,417600.0,3.968
Sesamum,2007,Kharif     ,PUNJAB,8200.0,2700,527.2,1093880.0,1312.0,0.392727273
Urad,2007,Kharif     ,PUNJAB,3500.0,1600,527.2,466900.0,560.0,0.486666667
Wheat,2007,Rabi       ,PUNJAB,3488000.0,15720000,527.2,465299200.0,558080.0,4.4775
Arhar/Tur,2007,Kharif     ,UTTARAKHAND,2932.0,2221,1924.3,391128.8,469.12,0.801666667
Bajra,2007,Kharif     ,UTTARAKHAND,42.0,40,1924.3,5602.8,6.72,0.95
Barley,2007,Rabi       ,UTTARAKHAND,24704.0,25856,1924.3,3295513.6,3952.64,1.125384615
Dry chillies,2007,Kharif     ,UTTARAKHAND,5671.0,2000,1924.3,756511.4,907.36,0.3025
Garlic,2007,Whole Year ,UTTARAKHAND,2468.0,17100,1924.3,329231.2,394.88,5.487916667
Gram,2007,Rabi       ,UTTARAKHAND,756.0,519,1924.3,100850.4,120.96,0.519166667
Groundnut,2007,Kharif     ,UTTARAKHAND,1546.0,1318,1924.3,206236.4,247.36,0.792
Horse-gram,2007,Kharif     ,UTTARAKHAND,9001.0,7005,1924.3,1200733.4,1440.16,0.749090909
Maize,2007,Kharif     ,UTTARAKHAND,28000.0,43659,1924.3,3735200.0,4480.0,1.223846154
Maize,2007,Summer     ,UTTARAKHAND,82.0,133,1924.3,10938.8,13.12,1.636666667
Masoor,2007,Rabi       ,UTTARAKHAND,10873.0,4950,1924.3,1450458.2,1739.68,0.500769231
Moong(Green Gram),2007,Kharif     ,UTTARAKHAND,8.0,3,1924.3,1067.2,1.28,0.416666667
Moong(Green Gram),2007,Summer     ,UTTARAKHAND,14.0,6,1924.3,1867.6,2.24,0.316666667
Moth,2007,Kharif     ,UTTARAKHAND,8.0,3,1924.3,1067.2,1.28,0.38
Onion,2007,Whole Year ,UTTARAKHAND,1976.0,10098,1924.3,263598.4,316.16,5.836923077
Other  Rabi pulses,2007,Rabi       ,UTTARAKHAND,93.0,41,1924.3,12406.2,14.88,0.425
Other Cereals,2007,Kharif     ,UTTARAKHAND,70087.0,81412,1924.3,9349605.8,11213.92,1.128181818
Other Cereals,2007,Rabi       ,UTTARAKHAND,865.0,623,1924.3,115391.0,138.4,0.721666667
Other Kharif pulses,2007,Kharif     ,UTTARAKHAND,11920.0,9140,1924.3,1590128.0,1907.2,0.753636364
Peas & beans (Pulses),2007,Rabi       ,UTTARAKHAND,3903.0,3518,1924.3,520660.2,624.48,0.713076923
Potato,2007,Kharif     ,UTTARAKHAND,7539.0,72247,1924.3,1005702.6,1206.24,9.379090909
Potato,2007,Rabi       ,UTTARAKHAND,6693.0,53843,1924.3,892846.2,1070.88,7.861538462
Ragi,2007,Kharif     ,UTTARAKHAND,122498.0,172157,1924.3,16341233.2,19599.68,1.544545455
Rapeseed &Mustard,2007,Rabi       ,UTTARAKHAND,12026.0,7704,1924.3,1604268.4,1924.16,0.548461538
Rice,2007,Kharif     ,UTTARAKHAND,259805.0,523203,1924.3,34657987.0,41568.8,1.709230769
Rice,2007,Summer     ,UTTARAKHAND,12364.0,41864,1924.3,1649357.6,1978.24,3.423333333
Sesamum,2007,Kharif     ,UTTARAKHAND,1961.0,445,1924.3,261597.4,313.76,0.243846154
Soyabean,2007,Kharif     ,UTTARAKHAND,9863.0,13234,1924.3,1315724.2,1578.08,1.133333333
Sugarcane,2007,Whole Year ,UTTARAKHAND,122533.0,7594553,1924.3,16345902.2,19605.28,62.12857143
Sunflower,2007,Kharif     ,UTTARAKHAND,45.0,43,1924.3,6003.0,7.2,0.96
Tobacco,2007,Whole Year ,UTTARAKHAND,12.0,36,1924.3,1600.8,1.92,3.0
Turmeric,2007,Whole Year ,UTTARAKHAND,223.0,403,1924.3,29748.2,35.68,1.91
Urad,2007,Kharif     ,UTTARAKHAND,11409.0,8776,1924.3,1521960.6,1825.44,0.686923077
Urad,2007,Summer     ,UTTARAKHAND,298.0,134,1924.3,39753.2,47.68,0.63
Wheat,2007,Rabi       ,UTTARAKHAND,372919.0,798233,1924.3,49747394.6,59667.04,1.673846154
other oilseeds,2007,Kharif     ,UTTARAKHAND,150.0,79,1924.3,20010.0,24.0,0.574
other oilseeds,2007,Rabi       ,UTTARAKHAND,1184.0,348,1924.3,157945.6,189.44,0.3175
Arhar/Tur,2007,Rabi       ,JHARKHAND,17977.63,26212,1444.7,2398215.842,2876.4208,1.472272727
Gram,2007,Rabi       ,JHARKHAND,14932.22,11971,1444.7,1991958.148,2389.1552,0.88
Maize,2007,Autumn     ,JHARKHAND,76327.31,93851,1444.7,10182063.15,12212.3696,1.367272727
Masoor,2007,Rabi       ,JHARKHAND,4425.09,2924,1444.7,590307.006,708.0144,0.653076923
Onion,2007,Rabi       ,JHARKHAND,2958.96,18582,1444.7,394725.264,473.4336,6.168947368
Potato,2007,Rabi       ,JHARKHAND,16143.02,113147,1444.7,2153478.868,2582.8832,7.252272727
Potato,2007,Winter     ,JHARKHAND,20307.19,159162,1444.7,2708979.146,3249.1504,11.36809524
Ragi,2007,Autumn     ,JHARKHAND,30550.12,27952,1444.7,4075386.008,4888.0192,0.822222222
Rapeseed &Mustard,2007,Rabi       ,JHARKHAND,7190.9,6083,1444.7,959266.06,1150.544,0.843
Rice,2007,Autumn     ,JHARKHAND,183323.17,163692,1444.7,24455310.88,29331.7072,0.899047619
Rice,2007,Winter     ,JHARKHAND,1014731.14,1306932,1444.7,135365134.1,162356.9824,1.306363636
Sugarcane,2007,Whole Year ,JHARKHAND,966.83,40610,1444.7,128975.122,154.6928,42.17714286
Wheat,2007,Rabi       ,JHARKHAND,54845.72,68534,1444.7,7316419.048,8775.3152,1.432727273
Arhar/Tur,2008,Kharif     ,BIHAR,28141.0,33149,1197.7,4025288.64,2532.69,1.255833333
Bajra,2008,Kharif     ,BIHAR,2960.0,3547,1197.7,423398.4,266.4,1.12
Barley,2008,Rabi       ,BIHAR,14529.0,15898,1197.7,2078228.16,1307.61,1.023333333
Castor seed,2008,Kharif     ,BIHAR,185.0,177,1197.7,26462.4,16.65,0.99
Dry chillies,2008,Whole Year ,BIHAR,2364.0,3238,1197.7,338146.56,212.76,1.227666667
Garlic,2008,Whole Year ,BIHAR,2522.0,4014,1197.7,360746.88,226.98,1.587142857
Ginger,2008,Kharif     ,BIHAR,780.0,1270,1197.7,111571.2,70.2,1.624615385
Gram,2008,Rabi       ,BIHAR,61205.0,56619,1197.7,8754763.2,5508.45,0.962352941
Groundnut,2008,Kharif     ,BIHAR,1734.0,857,1197.7,248031.36,156.06,0.495
Jowar,2008,Kharif     ,BIHAR,2399.0,2543,1197.7,343152.96,215.91,1.063846154
Jute,2008,Kharif     ,BIHAR,131949.0,1054798,1197.7,18873984.96,11875.41,8.455
Khesari,2008,Rabi       ,BIHAR,97195.0,79791,1197.7,13902772.8,8747.55,0.844054054
Linseed,2008,Rabi       ,BIHAR,25957.0,21959,1197.7,3712889.28,2336.13,0.844054054
Maize,2008,Autumn     ,BIHAR,244993.0,373167,1197.7,35043798.72,22049.37,1.592631579
Maize,2008,Rabi       ,BIHAR,206266.0,726382,1197.7,29504288.64,18563.94,3.186388889
Maize,2008,Summer     ,BIHAR,189214.0,615797,1197.7,27065170.56,17029.26,3.203714286
Masoor,2008,Rabi       ,BIHAR,163773.0,132948,1197.7,23426089.92,14739.57,0.757105263
Mesta,2008,Kharif     ,BIHAR,19019.0,165359,1197.7,2720477.76,1711.71,8.0805
Moong(Green Gram),2008,Kharif     ,BIHAR,8587.0,5609,1197.7,1228284.48,772.83,0.674411765
Moong(Green Gram),2008,Summer     ,BIHAR,162664.0,108935,1197.7,23267458.56,14639.76,0.639428571
Onion,2008,Whole Year ,BIHAR,14805.0,137545,1197.7,2117707.2,1332.45,8.775714286
Other  Rabi pulses,2008,Rabi       ,BIHAR,4159.0,3082,1197.7,594903.36,374.31,0.755217391
Other Kharif pulses,2008,Kharif     ,BIHAR,1161.0,672,1197.7,166069.44,104.49,0.604210526
Peas & beans (Pulses),2008,Rabi       ,BIHAR,23768.0,22865,1197.7,3399774.72,2139.12,0.957567568
Potato,2008,Kharif     ,BIHAR,60334.0,452453,1197.7,8630175.36,5430.06,7.518157895
Potato,2008,Rabi       ,BIHAR,91591.0,488043,1197.7,13101176.64,8243.19,5.246486486
Ragi,2008,Kharif     ,BIHAR,11435.0,9296,1197.7,1635662.4,1029.15,0.782307692
Rapeseed &Mustard,2008,Rabi       ,BIHAR,85265.0,81831,1197.7,12196305.6,7673.85,0.99
Rice,2008,Autumn     ,BIHAR,546872.0,727414,1197.7,78224570.88,49218.48,1.230344828
Rice,2008,Summer     ,BIHAR,105526.0,178240,1197.7,15094439.04,9497.34,1.641
Rice,2008,Winter     ,BIHAR,2842875.0,4684328,1197.7,406644840.0,255858.75,1.545789474
Safflower,2008,Rabi       ,BIHAR,215.0,175,1197.7,30753.6,19.35,0.815
Sannhamp,2008,Kharif     ,BIHAR,3358.0,14978,1197.7,480328.32,302.22,6.622608696
Sesamum,2008,Kharif     ,BIHAR,2298.0,1844,1197.7,328705.92,206.82,0.824482759
Small millets,2008,Kharif     ,BIHAR,7833.0,5898,1197.7,1120432.32,704.97,0.765769231
Sugarcane,2008,Whole Year ,BIHAR,111902.0,4959918,1197.7,16006462.08,10071.18,38.28870968
Sunflower,2008,Rabi       ,BIHAR,22052.0,30646,1197.7,3154318.08,1984.68,1.43037037
Sweet potato,2008,Kharif     ,BIHAR,2437.0,33058,1197.7,348588.48,219.33,13.83166667
Sweet potato,2008,Rabi       ,BIHAR,1324.0,19474,1197.7,189384.96,119.16,13.97842105
Turmeric,2008,Whole Year ,BIHAR,2610.0,3027,1197.7,373334.4,234.9,1.153
Urad,2008,Kharif     ,BIHAR,21445.0,17980,1197.7,3067492.8,1930.05,0.747352941
Wheat,2008,Rabi       ,BIHAR,2158345.0,4413017,1197.7,308729668.8,194251.05,1.984473684
Arhar/Tur,2008,Kharif     ,CHHATTISGARH,49185.0,28660,1117.9,7035422.4,4426.65,0.562777778
Bajra,2008,Kharif     ,CHHATTISGARH,121.0,48,1117.9,17307.84,10.89,0.3775
Bajra,2008,Whole Year ,CHHATTISGARH,308.0,10811,1117.9,44056.32,27.72,33.81733333
Barley,2008,Rabi       ,CHHATTISGARH,3182.0,2861,1117.9,455153.28,286.38,0.958571429
Castor seed,2008,Kharif     ,CHHATTISGARH,39.0,12,1117.9,5578.56,3.51,0.218333333
Coconut ,2008,Kharif     ,CHHATTISGARH,77.0,0,1117.9,11014.08,6.93,0.0
Coriander,2008,Whole Year ,CHHATTISGARH,3035.0,865,1117.9,434126.4,273.15,0.580588235
Cotton(lint),2008,Kharif     ,CHHATTISGARH,25.0,32,1117.9,3576.0,2.25,1.25
Dry chillies,2008,Whole Year ,CHHATTISGARH,6013.0,3190,1117.9,860099.52,541.17,0.508333333
Garlic,2008,Whole Year ,CHHATTISGARH,941.0,2372,1117.9,134600.64,84.69,2.917692308
Ginger,2008,Whole Year ,CHHATTISGARH,1857.0,2107,1117.9,265625.28,167.13,1.2475
Gram,2008,Rabi       ,CHHATTISGARH,237463.0,190337,1117.9,33966707.52,21371.67,0.787777778
Groundnut,2008,Kharif     ,CHHATTISGARH,30047.0,37747,1117.9,4297922.88,2704.23,1.334705882
Horse-gram,2008,Kharif     ,CHHATTISGARH,49308.0,15504,1117.9,7053016.32,4437.72,0.288888889
Horse-gram,2008,Rabi       ,CHHATTISGARH,2273.0,616,1117.9,325129.92,204.57,0.270909091
Jowar,2008,Kharif     ,CHHATTISGARH,5361.0,6270,1117.9,766837.44,482.49,1.261111111
Khesari,2008,Rabi       ,CHHATTISGARH,387565.0,211087,1117.9,55437297.6,34880.85,0.373125
Linseed,2008,Rabi       ,CHHATTISGARH,47594.0,12997,1117.9,6807845.76,4283.46,0.2925
Maize,2008,Kharif     ,CHHATTISGARH,99375.0,139844,1117.9,14214600.0,8943.75,1.263888889
Masoor,2008,Rabi       ,CHHATTISGARH,15349.0,4997,1117.9,2195520.96,1381.41,0.32
Mesta,2008,Kharif     ,CHHATTISGARH,1390.0,2720,1117.9,198825.6,125.1,2.020666667
Moong(Green Gram),2008,Kharif     ,CHHATTISGARH,9230.0,2423,1117.9,1320259.2,830.7,0.252222222
Moong(Green Gram),2008,Rabi       ,CHHATTISGARH,6972.0,1559,1117.9,997274.88,627.48,0.232142857
Niger seed,2008,Kharif     ,CHHATTISGARH,70876.0,12697,1117.9,10138103.04,6378.84,0.176875
Onion,2008,Whole Year ,CHHATTISGARH,4332.0,22242,1117.9,619649.28,389.88,5.273125
Other  Rabi pulses,2008,Rabi       ,CHHATTISGARH,2563.0,431,1117.9,366611.52,230.67,0.225625
Other Kharif pulses,2008,Kharif     ,CHHATTISGARH,6761.0,1743,1117.9,967093.44,608.49,0.233888889
Peas & beans (Pulses),2008,Rabi       ,CHHATTISGARH,16892.0,6089,1117.9,2416231.68,1520.28,0.34125
Potato,2008,Kharif     ,CHHATTISGARH,690.0,2668,1117.9,98697.6,62.1,1.342857143
Potato,2008,Rabi       ,CHHATTISGARH,10093.0,42582,1117.9,1443702.72,908.37,4.63
Ragi,2008,Kharif     ,CHHATTISGARH,9084.0,2550,1117.9,1299375.36,817.56,0.2725
Rapeseed &Mustard,2008,Rabi       ,CHHATTISGARH,51992.0,19720,1117.9,7436935.68,4679.28,0.354444444
